"","kME1","kME3","kME5","kME6","kME2","kME4","kME0"
"LOC100188949",0.519197217582247,-0.231908923964341,0.183368016106886,0.164701355418976,0.296050011652139,0.176376192348439,0.381288901836726
"LOC100189589",-0.296846106270562,-0.370541570302666,-0.474862504035258,-0.150976060537128,0.554811338035824,0.193727614937488,-0.204626151886442
"LOC100190938",-0.0543739134002487,-0.259144750124124,-0.201718879199156,0.104225934579009,0.148970570393117,0.323555515865675,-0.0375469279693707
"LOC100190939",0.199870220153107,-0.158251175374046,0.0281078719354333,0.0775359074725408,0.171314001344307,0.156732715329476,0.143066815575148
"LOC100190940",0.038051944427488,-0.581176813118796,-0.336019096130028,0.286562722935479,0.344274570921148,0.656361198515432,-0.0019482095887492
"LOC100192378",-0.132032971604681,-0.484921990431555,-0.376175983322275,0.289260097161445,0.265443877039404,0.641101775103677,-0.0955827829746536
"LOC100192379",0.0541459767358751,-0.555984008795036,-0.313257680199057,0.258660404157381,0.357194797097457,0.580381009727219,0.0323001205724575
"LOC100192426",-0.0899238572686741,-0.551469941499757,-0.403400768257265,0.132617184650502,0.433228682263978,0.545329880317314,-0.090868033555719
"LOC100216545",0.491335098376955,0.293350631362688,0.495900706686869,0.0293754256382932,-0.184034466816408,-0.260473545738964,0.670304663151322
"LOC100233209",0.344952940220904,0.137244469655191,0.331617463110944,0.0433187540289702,-0.0629014085400946,-0.120715743123093,0.340275601303719
"LOC100268168",0.518080716667763,0.0488792798509964,0.342051166047955,0.0342220222154664,-0.0459871890093417,-0.0472451082964615,0.494122054162228
"LOC100270710",-0.0633685663175013,-0.562542283863653,-0.483296136268195,-0.115905574413188,0.800146901761704,0.345683605740752,-0.103977519146843
"LOC100270746",-0.234869035775024,-0.409660576943239,-0.408834275528785,0.0855431319280024,0.343160822794466,0.427419474583946,-0.213401804372353
"LOC100271715",-0.330613517838777,-0.188556547228029,-0.306622244191503,0.197717282224812,-0.0133373128070046,0.224832605403892,-0.297305681841955
"LOC100271722",0.0933783290816172,-0.264176661301783,-0.120508673465088,-0.0982265004613343,0.351760366996739,0.125333655245387,0.128376332118743
"LOC100271831",-0.110132806567024,-0.10024181112825,-0.168255779196179,-0.0873791664520952,0.316597124344356,-0.00108359029170823,-0.0352834070110152
"LOC100272217",0.630396699711474,0.0274760005831647,0.419531232837711,0.120596278565599,-0.0201117691111813,-0.0267139860851663,0.518453836343985
"LOC100286844",0.627366563546386,-0.0934765010340399,0.313275380909645,0.110813138745943,0.107855181689535,0.0967007778029869,0.53957549557504
"LOC100287216",0.259067189942122,0.335763147283743,0.441453123836722,0.0988780022199433,-0.304182129389725,-0.19090609177512,0.234968277205864
"LOC100287227",0.751350751374171,0.138110793312084,0.592158785890922,0.24163195829952,-0.186103864376759,-0.0272836407486359,0.663098028507374
"LOC100287718",0.159205192852017,0.702008492982426,0.595167815943326,-0.0437283293635072,-0.534598696707919,-0.608217852769573,0.191459339647628
"LOC100288730",0.472927192943741,0.0117394902086089,0.295675835477217,0.114726750982673,-0.0164201674549117,0.0216281340742935,0.405043736089383
"LOC100288797",-0.223936670851432,-0.0595362682681004,-0.242716381815502,-0.245229900613095,0.299657222867772,-0.0852851170008905,-0.205371939811236
"LOC100289341",0.274964780072031,-0.330020615276742,-0.0625645553251206,0.0512005711309049,0.338029533980291,0.261092129701967,0.216260340007459
"LOC100289511",0.274107308497756,0.455204044949002,0.518426198268832,-0.0347772718818165,-0.383199578628991,-0.356207886048086,0.293921569685444
"LOC100289673",-0.41477072853284,0.018812602421518,-0.285186881308346,-0.15036581161748,0.00745815382577236,-0.0278300358604435,-0.33101176703399
"LOC100292680",0.0903050670007446,-0.227068208655353,-0.111357558865297,0.0354475393383536,0.331989081085191,0.185365160866824,0.183256772785912
"LOC100294362",0.538773727677672,0.0186468362849743,0.360831580777767,0.114674455775919,0.0338275625617422,-0.000770985186191656,0.669251522252688
"LOC100302401",-0.00574701981926273,-0.762649625955266,-0.498667800928568,0.205518611026258,0.550407338743621,0.806791207158946,-0.01107882200057
"LOC100302640",0.196065812265468,-0.402519139515448,-0.185604587905718,0.0519301725384694,0.411214910880332,0.319860388925067,0.13581784619252
"LOC100302650",0.58271263094899,-0.290218719705758,0.135289050100941,0.0504017843855444,0.426733074827744,0.171072608127604,0.497249302062642
"LOC100302652",-0.0561523721465797,-0.168513216768466,-0.157815474401003,0.0272823990244368,0.147932608709275,0.126761368722046,-0.0638961831976326
"LOC100306951",0.28106761685072,0.257098721599237,0.352261079495048,-0.00334952846500757,-0.138712796787581,-0.251032758031149,0.502532059131291
"LOC100310782",0.0940022109137744,0.594149713569722,0.461123766640663,-0.0685609646214081,-0.408100290380965,-0.525835753776733,0.149886454106692
"LOC113230",0.754430943388344,0.0421692723761598,0.479207318229741,0.0985586524311054,-0.00600799964537779,-0.00995870548360282,0.593235040465656
"LOC115110",0.674262813304625,0.120364179609392,0.503284456100618,0.0760335091665252,-0.0373374603172839,-0.0923021080470478,0.700167613774494
"LOC116437",-0.114590577547345,0.54770887116006,0.326033782312102,-0.0683164216543186,-0.430760800240954,-0.441467280844705,-0.0804396598349244
"LOC121838",-0.190775327202928,-0.0615797561869258,-0.202423979741869,-0.104153284377296,0.124976251030486,0.0111683762115902,-0.228604806442897
"LOC127841",-0.0291274587445326,-0.602170028649496,-0.465815438577984,-0.0586279949191831,0.777176042709229,0.39576613490431,-0.011857326887502
"LOC134466",0.164879767188827,-0.531734364086204,-0.235460041214223,0.23529279502525,0.40572565470663,0.547076670133928,0.0880537106106375
"LOC143666",0.547798931235405,0.150167856206401,0.424071540446493,0.0263094554384095,-0.0714565736035156,-0.1599207058958,0.564233251890269
"LOC144486",0.488119951091942,0.0892343337798739,0.349563944353495,-0.0121595946931201,-0.00615815413775034,-0.0998702448664805,0.522126256151766
"LOC144571",-0.0818212275125712,-0.447676087109384,-0.358211417381185,0.0362874849855612,0.334824525780624,0.441690935983194,-0.107474372806259
"LOC144742",0.202210156896158,0.253896996027074,0.313823055943096,-0.0156362057320145,-0.15934498850232,-0.228574722443913,0.194546487963976
"LOC145663",-0.00292363820832895,-0.358716157616319,-0.212801092399882,0.15534122716797,0.22159219543142,0.347640562593953,-0.0501304053029381
"LOC145783",0.681193296523985,-0.0534202933474246,0.377672110902858,0.094875632641142,0.0623208887070675,0.073326643429522,0.566076998625424
"LOC145814",-0.164252464277466,-0.0290732595212866,-0.137193152323903,-0.0728917078722503,0.0276120348448327,-0.0447146609673274,-0.150266718700604
"LOC145820",-0.0127787543530143,-0.495521276689452,-0.338370920057153,0.225023422117956,0.343608708915156,0.566470044597814,-0.00126183896695316
"LOC145837",0.127251851879567,0.580519305750349,0.481697374768955,-0.0732909796943855,-0.417795179546333,-0.531248442312607,0.176579355487578
"LOC145845",0.0993795063045477,-0.634816085896056,-0.347839706603241,0.283942558836059,0.408099479974443,0.734503980351515,0.0468382774144432
"LOC146336",0.0564888559995043,0.0812561051707756,0.122574627323134,0.145960958525279,-0.0938511552376954,-0.0165391120688588,0.0583227370465896
"LOC146880",-0.190233438692787,-0.55473718045504,-0.538888155621395,-0.0596153162299889,0.656514329871889,0.374275040827267,-0.201903488757353
"LOC148145",-0.0108990533353474,-0.0650643067347986,-0.0390099823452866,0.065601953491774,0.0144984527814614,0.0729409695457978,-0.00852725299156924
"LOC148189",0.0310827118881708,-0.0915315919068046,-0.0792544137490745,-0.0422646113066527,0.0180619774895927,0.0793072471953114,-0.0940827733253622
"LOC148413",0.549258528632284,0.106481865778283,0.395458893839643,-0.00821061474525282,0.0994892390011818,-0.147420055442616,0.4733684293122
"LOC148696",-0.144292977595226,-0.190069453210536,-0.275345952730103,-0.41688687778526,0.391946047714132,-0.0250683277455814,-0.0983396444465091
"LOC148709",0.0927310874650021,-0.599974776105161,-0.405863378619695,-0.0480446184700109,0.771531908375754,0.414517822066298,0.0184280668956216
"LOC148824",-0.110125864006747,-0.0583339375009562,-0.105084015176918,0.0267920442368884,0.000138695847086618,0.0332975172678467,-0.114668701341897
"LOC149134",-0.0234655530282998,0.758236202779093,0.497086101999259,-0.154288967934952,-0.601651527259749,-0.671556595197446,0.0828467317369379
"LOC149620",-0.0127709864656365,-0.655280597555946,-0.441296405360883,0.210130683169588,0.477001024386409,0.658461295488383,-0.0645785557668481
"LOC150185",-0.183470693634074,0.579264678637812,0.258824380699533,-0.170576258191284,-0.429222530033876,-0.528911278042559,-0.0634852337198445
"LOC150381",-0.117795830208773,-0.361741212007717,-0.344157930861398,-0.243519010011811,0.553131623546493,0.0979043265560011,-0.141851441131964
"LOC150568",-0.088437695552742,-0.319805549679338,-0.306808632208998,-0.0477790869764682,0.434250095462247,0.18420127317312,-0.140664581667502
"LOC151162",0.0710820058962084,0.461661491930298,0.370305135475957,-0.0685925638430669,-0.303509073844811,-0.422548085755735,0.116905888872604
"LOC151300",0.183952080054397,0.331631715340951,0.365115530585069,0.021783459400733,-0.233771172223288,-0.298627999386009,0.173587115988058
"LOC151534",0.0985357604056627,-0.594646684862737,-0.318925961002995,0.22319689310899,0.532637613976874,0.50553495506825,0.0290077132832867
"LOC152217",0.598256189370995,0.180267752370086,0.488053520127643,0.0788639420235258,-0.0966339472907582,-0.146617993594862,0.610636638432673
"LOC152225",-0.21482198845807,-0.845005916155108,-0.760375637128338,-0.014659738006395,0.771226710799601,0.691883907988717,-0.244843459344445
"LOC153684",0.0924530798093454,-0.187691370260154,-0.0749387237447393,0.0417364984207132,0.20693274895017,0.151824160963399,0.0501429031324727
"LOC154449",-0.0808682235903219,-0.214826309812308,-0.221973705221931,0.000169879201433957,0.397395080181586,0.130526212649164,-0.0874326449256764
"LOC154822",0.155432430100828,0.63835299240313,0.559965917262972,-0.0305423566537159,-0.551831605904134,-0.504576229040673,0.179051732314783
"LOC157627",-0.00173282499030009,-0.476420663095875,-0.295802408134163,0.227334983947065,0.376323150108044,0.515781333163964,-0.0409379586848709
"LOC158376",-0.49431682094773,-0.0876446196301763,-0.41964224660893,-0.164960224115222,0.310960965081348,-0.0397068367632214,-0.396033281632391
"LOC169834",-0.0756373663108345,-0.0441625390140312,-0.0897274030841533,0.0304501556314287,0.0117176429618368,0.0888259130487409,-0.0560430945016112
"LOC200030",-0.0625713837503305,0.132898484020535,0.104399577524637,0.192876921092765,-0.16020513281538,-0.115424146375277,-0.0272510526008304
"LOC200726",0.131946348562597,-0.666858769395631,-0.34051910422649,0.337645702797928,0.427971449406667,0.758403035555388,0.0664692491457457
"LOC202781",0.411048362301588,0.1303178538163,0.320493324964573,0.0230786144800839,-0.0795449474576116,-0.112140217250512,0.363933120664733
"LOC219347",0.740568950658153,0.134114954876905,0.541439037159605,0.0949861940064428,-0.053602179073198,-0.102096780265201,0.76980803022567
"LOC220930",0.720770684637242,-0.10357541708624,0.385281121680094,0.122273786895673,0.0892932463301476,0.121039709599375,0.741075820952893
"LOC221122",0.381499741923966,0.227962650644069,0.418621591173023,-0.0517030436090042,0.11308580926212,-0.277352928244684,0.421309549001424
"LOC221442",0.0276867065519063,0.767683640584563,0.563332376614814,-0.100088075682599,-0.548479710595777,-0.678334697680568,0.111741969177535
"LOC221710",0.690005887873919,0.182937856297239,0.547084865535697,0.115962358475747,-0.151885885096681,-0.113552547305619,0.667193507675958
"LOC222699",0.089553281615242,-0.492340617398728,-0.27355285905089,0.149626271278042,0.418745927554749,0.502570778503921,0.122431838999661
"LOC253724",0.776183767741475,0.119282401721024,0.566065939889008,0.122363456103177,-0.0909866359629501,-0.0637308828744977,0.70035661377448
"LOC254312",0.0570021100204958,0.599070520082896,0.461310763408715,-0.056502605876665,-0.459591806790215,-0.530050659594612,0.121258153279373
"LOC254559",0.0637544261614112,-0.847767616568005,-0.548190907999579,0.233357438795711,0.748014790796057,0.81241223732164,-0.0106915687132246
"LOC255025",-0.33820744810404,-0.0987114231334474,-0.311106418684908,-0.0857945401373079,0.112389576657574,0.074774698255683,-0.233721158542733
"LOC255512",0.480918513510095,0.0157310100255452,0.32413332143497,0.11896465434391,0.0125093146110427,-0.0258930594738793,0.496085472033319
"LOC256880",0.576140135483799,0.0348528114655799,0.358353855727202,0.0766749556224727,-0.024621405213019,-0.0475013478748349,0.454305874417724
"LOC257358",0.129074897660615,-0.219725331100665,-0.0680695414131132,0.0334327917580206,0.290408890020702,0.142193764465238,0.106242489277631
"LOC25845",-0.186730695919651,0.267997890575358,0.0701499905734092,-0.0715035943894161,-0.256790252360865,-0.22094559854858,-0.154764126622378
"LOC26102",-0.0726360948293322,-0.803124442297278,-0.640601399349304,-0.0216131110653247,0.854957053353042,0.612367092736371,-0.106825977126424
"LOC282997",0.451188704121438,0.296200051375429,0.483620276248849,0.00647200095054542,-0.221762007395598,-0.249152280336155,0.465153288479142
"LOC283050",0.314743331760224,-0.0470782346853454,0.114544130981566,-0.118191468058732,0.445206102193778,-0.120653890478994,0.25562145866532
"LOC283174",-0.414389392408452,0.0117277207849942,-0.283251094594366,-0.128863026771307,-0.0303450829707099,-0.0294609747986894,-0.375497478502988
"LOC283314",0.551111766607688,-0.0929895422435248,0.275225731168778,-0.12426799227306,0.339413055278965,-0.0323569983727318,0.455354030399825
"LOC283392",-0.098095045812195,-0.736729370253577,-0.541728380166784,0.134015480024532,0.509160763035478,0.840678651694559,-0.144795760759802
"LOC283404",0.0831410623427164,-0.265978533551253,-0.187318900868326,-0.185996337091404,0.679480276157226,0.0385639289914002,0.092116734171163
"LOC283663",0.364644421795594,-0.59902145956974,-0.188654774802713,0.171876663288009,0.549380890109246,0.562285655162729,0.325165559024667
"LOC283731",0.0733985962433889,-0.340762828058931,-0.200391151320964,0.0373017366548945,0.415790152813491,0.335419385309864,0.082216865949574
"LOC283761",0.446183264755496,0.437609950267482,0.638873219598805,0.0650487585040659,-0.294378204900312,-0.354266731565602,0.448630161045107
"LOC283856",0.553439624473938,0.0438585504341936,0.389492604586866,0.119917435989801,-0.00674493536174392,-0.0282847484492517,0.503487187329143
"LOC283867",0.258447019103142,0.420544527120283,0.470609836385012,-0.0411306083105982,-0.257130546690619,-0.37499223990958,0.275016370155957
"LOC283999",0.117987347249033,-0.471894722225204,-0.263709972316019,-0.0746479459790517,0.535379494099987,0.341553887459447,0.0325203694262126
"LOC284023",0.820433163743777,-0.0946301780354894,0.445954736152295,0.191167618046417,0.09541188366894,0.124407445230148,0.656021780760176
"LOC284100",-0.285426171298737,-0.636996607415483,-0.623028422247743,0.0312076668827149,0.535528174541279,0.572652347003396,-0.299042343227579
"LOC284276",-0.254959468134606,-0.616962426297603,-0.549963384504194,0.114950670375726,0.469508257763511,0.601899302780329,-0.273072646968792
"LOC284440",0.627482489769405,0.187991209552248,0.515815196760497,0.0758252789043043,-0.186722562691926,-0.098160002856714,0.534139651091108
"LOC284632",0.488123774954605,0.0300434673867139,0.339956707515706,0.0526824783732469,-0.0040685986929886,-0.00994175760348571,0.551118833716887
"LOC284661",-0.0951633916336533,0.628028874252075,0.355643118255686,-0.126095839799287,-0.474725413079151,-0.523864053053334,-0.0394047055508617
"LOC284788",0.00549308189760214,0.447274331041559,0.289598637915876,-0.140016009057173,-0.275158550381754,-0.418020758681315,0.0216202525570986
"LOC284805",0.527878815226295,-0.267356306007903,0.142416378823585,0.111432060797933,0.295457950610838,0.249791023235845,0.554486760716645
"LOC284837",-0.193093112009435,0.0691473574236469,-0.11435262309953,-0.314403075449868,0.298146022875616,-0.256982675992044,-0.178403731613036
"LOC284900",0.566850233732746,0.0736923921992608,0.404329048223731,0.0681455186368234,-0.0497969622124574,-0.0336569151330927,0.500310647018535
"LOC285033",-0.309946032748227,-0.0415327000833349,-0.257744740030486,-0.100355058536922,0.134424396322276,-0.0149119599305522,-0.217156267374407
"LOC285205",-0.222659547528454,-0.422325845881307,-0.443240172135267,-0.0335558561605745,0.397850651643481,0.359157066106175,-0.168508424590227
"LOC285375",-0.0549643523126538,-0.532414988367813,-0.400114017323712,0.0808076070800663,0.54550577492744,0.473162474483966,-0.065815674976166
"LOC285401",0.379139908058932,0.606970215239674,0.689510022555889,-0.0151271809831329,-0.423878320257837,-0.543259865496129,0.408579843719945
"LOC285456",0.612463268193343,-0.00237425583414223,0.389148651286526,0.162273822487543,-0.0435887533510792,0.0183795102039472,0.436910573423555
"LOC285548",0.532649408746432,-0.178475910226597,0.233420864148756,0.244958007674929,0.0878525041420316,0.295743804247238,0.403714387067924
"LOC285550",0.574520935561073,0.186097113647312,0.476750647328432,0.0585753698618991,-0.0969191917448285,-0.150629868504248,0.544748423342506
"LOC285593",-0.0436462276826126,0.358361785261418,0.205597198581582,-0.0939100199087106,-0.268693561131934,-0.303881310905237,-0.0347554531236094
"LOC285627",-0.356073858365002,0.110880010122041,-0.175190687902276,-0.148701403045022,-0.0725524891120285,-0.122888417968362,-0.246140405868037
"LOC285696",-0.0626045169658936,-0.708167545102793,-0.480319655918895,0.279190054892411,0.371587314754379,0.846788558449187,-0.0826544959523197
"LOC285740",0.227032455691849,0.558530051389676,0.574630546502092,0.0551237796628423,-0.582097733535589,-0.387560101833175,0.243105390103503
"LOC285768",0.16092485490381,0.315607769405312,0.312783961048012,-0.0210527782982332,-0.185417050958904,-0.277519336762988,0.215273921455033
"LOC285780",0.405257710775489,0.388346011658007,0.607000671303007,0.24389887529281,-0.678311398673335,-0.131261852537963,0.404774141980454
"LOC285796",0.0800787153853072,0.0189738130493809,0.0439021238147742,-0.0953551349792277,0.213346133190277,-0.0948313208164571,0.0626395506721357
"LOC285830",-0.0184404922937595,0.102309358935734,0.0405890695973985,-0.112585944797201,0.231001069567095,-0.21868143877412,-0.0119694373321828
"LOC285847",0.589610613419636,-0.283305252576204,0.183143215123211,0.093412996036688,0.323323402066987,0.218816706402544,0.53428797956076
"LOC285954",0.0560312478413982,-0.646108401966933,-0.432540437831764,0.00073058257434634,0.743637221697666,0.518099373028918,-0.0142911868386068
"LOC286002",0.349351250622478,0.0233285506866936,0.315456742760066,0.296103481188764,-0.156371071307733,0.158030885368209,0.338934725467599
"LOC286016",0.734456796700476,-0.0296420389338824,0.431669559651634,0.121341615926356,0.0269640363397685,0.0531379821903643,0.5938765751399
"LOC286094",0.278140152011,0.448980511673765,0.486367688556823,-0.0196598091016737,-0.301499776764758,-0.404574990745276,0.290344051459875
"LOC286135",0.0963991522262162,0.78180651326837,0.608005166969152,-0.101856698020659,-0.576519120249456,-0.703198663850103,0.186873095550826
"LOC286238",-0.0670976241712524,0.269951317388454,0.14895818473123,-0.0146206502807638,-0.246115270023024,-0.224289597304628,0.0234490114044546
"LOC286359",0.409224007698567,0.639715273759803,0.763052247461551,0.0409861524800822,-0.570297333595991,-0.499036628224712,0.413762812607189
"LOC338651",0.207203969485072,0.243202942610926,0.311568160721254,0.0203625550272262,-0.193971338986093,-0.185286252009645,0.466137474871077
"LOC338758",0.180298835770865,0.109445311879041,0.19769933679421,0.0337632590114197,-0.0840356291648896,-0.0796420468693648,0.141765273167578
"LOC338799",0.334013025626733,-0.15178075737115,0.150384843574002,0.179777915694484,0.134733691188602,0.19400193320085,0.275948539648088
"LOC339290",0.619888948215399,0.140489988674103,0.475568153677377,0.0473911156188142,-0.0364011266785051,-0.129887044302573,0.630577693965511
"LOC339524",0.0384084620390899,-0.727893206917245,-0.486346881995165,0.0466754394884586,0.651917466665802,0.663625542315855,-0.020292110591422
"LOC339568",0.320288387644994,0.371855727422,0.484679598213142,-0.0185233255173936,-0.253209916683443,-0.327665515721328,0.333208568054345
"LOC339674",-0.188703795056033,0.467373031550412,0.215946660588199,-0.124621989430321,-0.37887861224835,-0.444927975309835,-0.119214711225915
"LOC339788",-0.0541981647325538,0.564164736149064,0.372589919976436,-0.0715386226901799,-0.476580536720961,-0.453955068673496,0.0494683661330016
"LOC340074",0.36088099624453,0.740850354826253,0.772599641803442,-0.00213237037780352,-0.612870014958112,-0.607514227714888,0.358186055408262
"LOC340094",0.260479674733039,0.268429037271123,0.374898416685774,-0.0341839459607407,-0.137789648837642,-0.242163684747155,0.286753114602096
"LOC341056",0.0912172464213395,0.245771553360632,0.22302308346585,3.50167780241841e-05,-0.224969859450929,-0.180706293415312,0.139714393587571
"LOC344595",0.196065812265468,-0.402519139515448,-0.185604587905718,0.0519301725384694,0.411214910880332,0.319860388925067,0.13581784619252
"LOC344967",0.174109591974552,0.326054608211626,0.323367423159476,-0.0272992956041885,-0.278510105205698,-0.282411621493859,0.271320915900675
"LOC348021",-0.19240251242274,0.153969145455357,-0.0202739093764546,-0.0141031347491322,-0.122823674076156,-0.127907746842079,-0.139408682786809
"LOC348926",0.0665864741023312,0.368487249998834,0.295740803424146,-0.0207927586485689,-0.324839929859375,-0.295215498991401,0.0136791711026327
"LOC349114",0.698781633775297,0.220158932581587,0.582946108137652,0.0275329258714492,-0.137770260600045,-0.196485626773435,0.658132038748071
"LOC374443",0.64509576351512,0.25569418713922,0.611483948685667,0.156070727143609,-0.305377582813117,-0.157967809613976,0.631153895657578
"LOC375196",-0.330613517838777,-0.188556547228029,-0.306622244191503,0.197717282224812,-0.0133373128070046,0.224832605403892,-0.297305681841955
"LOC387763",0.55963826644267,0.0928115479683296,0.413227696600035,0.0544139187262263,-0.0668352702419073,-0.0377624850185468,0.502300360511859
"LOC388428",-0.0321073359100412,0.57716042780372,0.369986354005728,-0.158091659136434,-0.389366451723427,-0.527652805935425,0.00554768724870653
"LOC388692",0.0538108649361831,-0.309791096185225,-0.165243234663059,0.102987818578663,0.260915775954339,0.317941485271353,0.137960171349447
"LOC388789",0.472301948688222,0.110712248573854,0.367742797086743,0.0283524445150015,-0.00306518033761126,-0.115994145927731,0.510314772292736
"LOC388796",0.235724896820414,0.747893066854414,0.708926818839592,0.0177829933075202,-0.600752588479667,-0.603873291346913,0.356570708180064
"LOC388965",0.0123205970474602,0.282553964634323,0.230119614290015,0.0585389392968056,-0.278176733917227,-0.176355916420025,0.0378114176607315
"LOC389033",-0.0740189422885116,-0.0989654583824298,-0.116933111392873,0.0542027118371075,0.0373995869410487,0.0886840327591394,-0.0973122574039656
"LOC389791",0.524996491073429,0.202450310549848,0.45344877369384,0.0576948664560398,-0.130635006164875,-0.108945850526168,0.620295851155386
"LOC399959",0.229454661682803,0.325488151067687,0.396621265537289,0.0336524308853337,-0.233737764642872,-0.249690242945696,0.205407572385688
"LOC400027",0.40744549982369,0.162572419490897,0.362541173434434,0.0307722521154446,-0.108442640877805,-0.122931764578844,0.499460115348882
"LOC400657",0.571292654502713,0.105940660125994,0.416705367095374,0.0643022060456705,-0.0742186051386568,-0.0857142893498732,0.576182457244176
"LOC400752",0.542195847627038,-0.314889797436969,0.114255843448276,-0.0263622185636457,0.433195246161173,0.196995573147587,0.45871850482299
"LOC400794",0.428398329607775,0.0477820614071084,0.319574373556189,0.122427218323059,-0.0210204152152749,-0.0155613243156851,0.359793093054884
"LOC400804",0.173808636075038,0.586684697294309,0.550574452040208,-0.0389030808384481,-0.47759800387946,-0.469968033840456,0.165174680892232
"LOC400891",0.393264121905655,0.113914118570739,0.319811050766269,0.0385882248029611,-0.0733782217434823,-0.107613654357262,0.277476842279646
"LOC400931",-0.190560780272509,-0.411301561104209,-0.433696943758825,-0.16279547437385,0.620460519354015,0.244838258641061,-0.146387481346904
"LOC400940",0.0648324525605089,-0.561187412032245,-0.327033832453022,0.0740593958962581,0.426829907550136,0.611158438340163,0.0527416454014792
"LOC401010",0.263881461195424,-0.265227489578579,-0.0119021103345422,0.0920051932591113,0.199484418376717,0.231269918677011,0.240279079204128
"LOC401052",0.314534956640762,0.268148557803668,0.394168604390146,0.0063194911976684,-0.172494304785916,-0.241495989031748,0.536961254308101
"LOC401093",0.609311170878457,-0.142851372201896,0.27241077777581,0.0525097080177257,0.181071043667242,0.127176082860071,0.496586824235525
"LOC401097",0.30193221646004,-0.201336503530036,0.0506825997742951,0.0859727344876879,0.144831057697785,0.223429566299614,0.394268138840844
"LOC401127",-0.205679283717172,-0.65323792358025,-0.647373500856644,-0.0947242027167566,0.846721885210642,0.443923824343629,-0.190389702511309
"LOC401387",-0.0488288794104169,-0.319393239312905,-0.229613932052461,0.0524953461670223,0.278863554005675,0.243150872518426,-0.0530505946920777
"LOC401397",0.352638933869915,0.444095551274472,0.564409326183919,0.0288017572369869,-0.283123979518583,-0.386242257760705,0.373949823268234
"LOC401431",0.0758088791791753,-0.608353321013847,-0.407586095446085,-0.083813390308642,0.649403433122983,0.459044973521214,0.0343568617413307
"LOC401463",0.0683751107226424,-0.685830631502895,-0.393552535865501,0.304467783568533,0.479149584041863,0.754727599966666,0.00368105773454067
"LOC402778",-0.25003218634355,-0.368093030943963,-0.450260592256325,-0.154731790254,0.505114025330176,0.240953749112136,-0.201091325760821
"LOC404266",0.148004906183575,-0.685999257524929,-0.403055543411017,-0.0287186836603374,0.751576157562891,0.54062502824176,0.0938287430608376
"LOC407835",-0.140751314548893,0.154393819362112,0.0127250146724231,0.021950558503544,-0.137439257073285,-0.142846231049548,-0.143689122483447
"LOC415056",0.264973723304634,-0.0238913935946661,0.177979619884213,0.161050041734866,-0.0228175016208858,0.0617559568037123,0.230980926364183
"LOC440335",0.218104215687186,0.722661146791442,0.644144890327218,-0.094540540049952,-0.502875997035215,-0.658185112272563,0.301755689522301
"LOC440356",0.537341839211569,0.156744384584295,0.446032547001194,0.0885679062399025,-0.126243493677895,-0.12191602530851,0.493143037264775
"LOC440461",0.755981316433132,0.000328314764603194,0.476852061648099,0.144732960632537,0.0124229483844185,0.0356915605053746,0.627557630084095
"LOC440839",0.11278104361215,-0.494490313907536,-0.241496072987746,0.146459483174109,0.412273691639015,0.42774072143888,-0.00941819268472091
"LOC440925",0.535839667329727,-0.102868890743782,0.276678901851835,0.215884883533187,0.0296741624039875,0.207547889838393,0.536840455765704
"LOC440926",0.469851386550915,-0.317286355161787,0.0548423868171679,0.012008053568646,0.420572022935628,0.190124491532481,0.405664837223839
"LOC440957",0.207350020006058,0.0426606994077252,0.131309643515333,-0.0285981909091402,0.0158549898872311,-0.0312982710750558,0.209631373008952
"LOC441046",0.274262138760756,-0.0578446898197828,0.135661297617711,0.0748786260383432,-0.0270241804662482,0.122128559594214,0.12578843446568
"LOC441177",0.00459842249622511,-0.471017686522524,-0.305094126767038,0.212440252031094,0.327575969295622,0.473692946799256,0.0432220675567403
"LOC441204",0.114370233658572,0.481614498621904,0.379481778767672,-0.155959489905352,-0.264160700280755,-0.478718193335099,0.0960319071479878
"LOC441666",0.125380076677902,0.373563083212598,0.335193027353483,-0.0187045416701761,-0.259989568865035,-0.313251507187865,0.120223657639425
"LOC441869",-0.153453413283663,0.526364517754613,0.261241217741584,-0.159086829205083,-0.496190935475589,-0.483232638056071,-0.053791472975556
"LOC492303",0.501384793613708,0.232542576659048,0.457741109363355,0.0110338607352838,-0.161305509640341,-0.197378580442573,0.532729533401588
"LOC493754",0.309187132814069,0.186459904280136,0.300462883671233,-0.0422208456327801,-0.103664261488565,-0.173022827394758,0.290510077059417
"LOC550112",0.534870094492963,0.0908499343481307,0.397602014636118,0.110906800247261,-0.0900524169243194,-0.0492761263460611,0.564431210073571
"LOC552889",0.597226063653744,-0.00184674894032748,0.371918049769959,0.108600717546973,0.0180537392745266,0.0268120465623367,0.54020723221654
"LOC553137",0.178520620788186,0.690630941492178,0.601239051913643,-0.0599680963123275,-0.545004583893917,-0.605916445282175,0.219644245808274
"LOC554202",0.00821805741152477,-0.22347431771027,-0.130433139715041,0.118735075949483,0.164247628135243,0.228422571189153,0.161585073172201
"LOC55908",-0.269266310248336,0.528872121975337,0.167294019764376,-0.177413086373366,-0.371078229694594,-0.472367724704786,-0.183259942813841
"LOC606724",0.370852636311751,0.65724956207031,0.758130588495553,0.0906851126601579,-0.688328158640313,-0.481361018270955,0.339945186421243
